art_id,cod_barra,desc_art,id_categ_n1,id_categ_n2,id_categ_n3,id_proveedor,precio_lista,peso_kg,unid_medida,activo,fec_alta
4292,9907548123486,Cotton Soap,Moda,Zapatos,quiere,227,280.09,9.35,UND,True,2025-05-30
4293,5818877597944,Incredible Shoes,Hogar,Decoración,posible,530,980.9,10.05,UND,True,2023-09-25
4294,6612688091184,Intelligent Fresh Soap,Moda,Pantalones,volvió,356,187.98,18.88,LT,True,2023-12-16
4295,1442241255242,Mouse,Moda,Camisas,fondo,573,234.2,11.05,UND,True,2026-04-07
4296,7524098248883,Small Bacon,Tecnología,TV,alta,174,3063.82,18.81,KG,True,2025-12-22
4297,2812289208200,Wooden Hat,Moda,Camisas,luz,479,1932.28,17.71,KG,True,2026-04-14
4298,7568407328262,Wooden Cheese,Hogar,Limpieza,menor,386,382.17,7.55,KG,True,2025-09-03
4299,1558698812003,Frozen Table,Tecnología,TV,equipo,106,1077.05,17.43,KG,True,2024-08-18
4300,2168419522808,Cotton Shoes,Moda,Pantalones,central,323,100.86,13.71,LT,True,2023-12-21
4301,3021396562665,Small Steel Bacon,Hogar,Decoración,actitud,553,643.89,6.34,UND,True,2024-02-22
4302,0200650042409,Table,Moda,Pantalones,s,403,368.49,17.23,LT,True,2025-03-10
4303,5527105375918,New Metal Shirt,Bebés,Ropa bebé,varios,788,504.77,10.82,LT,True,2025-11-08
4304,3645266589073,Soft Pizza,Tecnología,TV,naturaleza,483,86.32,13.37,KG,True,2026-01-19
4305,0730208677901,Steel Cheese,Hogar,Decoración,aún,379,70.29,6.57,UND,True,2025-06-22
4306,1274047014217,Plastic Mouse,Moda,Camisas,futuro,285,189.08,0.72,KG,True,2023-12-25
4307,2868038848807,Incredible Shirt,Moda,Zapatos,población,507,84.41,6.88,UND,True,2026-04-14
4308,7112336206353,Rustic Mouse,Bebés,Pañales,cuestión,247,128.14,15.09,LT,True,2025-01-28
4309,2702917734129,Shirt,Tecnología,TV,afirmó,776,4396.49,1.89,KG,True,2025-02-09
4310,4367250354762,Gorgeous Car,Tecnología,TV,aumento,568,1134.75,5.78,LT,True,2023-06-09
4311,5767994402009,Ball,Hogar,Cocina,hacía,597,468.26,6.41,UND,True,2023-07-26
4312,6857166941852,Concrete Keyboard,Hogar,Decoración,segunda,121,519.44,19.83,LT,True,2023-09-19
4313,3331199657209,Unbranded Gloves,Tecnología,TV,segundo,604,502.5,11.95,UND,True,2023-12-24
4314,1011121039076,Concrete Bike,Hogar,Cocina,embargo,204,273.6,7.55,LT,True,2024-09-02
4315,3961850274775,Fresh Pants,Moda,Zapatos,especial,582,457.67,18.26,KG,True,2023-08-07
4316,2663070057206,Incredible Bike,Hogar,Limpieza,un,690,853.67,4.93,UND,True,2025-03-27
4317,5756280699087,Chips,Bebés,Juguetes,equipo,447,262.92,5.42,LT,True,2025-01-12
4318,2824240393245,Granite Ball,Hogar,Decoración,gracias,502,1403.05,6.74,KG,True,2025-03-21
4319,8545017999807,Intelligent Fresh Mouse,Hogar,Cocina,última,757,259.61,8.08,LT,True,2023-10-31
4320,3960827776625,Salad,Tecnología,TV,cambios,243,122.76,10.49,LT,True,2024-10-24
4321,7991938561394,Computer,Tecnología,TV,g,781,430.49,14.3,KG,True,2024-09-26
4322,2063787443727,Metal Mouse,Moda,Camisas,juan,236,273.16,9.41,LT,True,2023-10-22
4323,2460079861335,Plastic Car,Bebés,Ropa bebé,embargo,540,256.53,7.87,LT,True,2023-10-15
4324,3677614799803,Used Cotton Chips,Moda,Zapatos,pese,297,798.47,19.9,UND,True,2023-10-21
4325,2255948363115,Cheese,Hogar,Cocina,misma,792,230.27,8.23,KG,True,2026-05-14
4326,6742564715313,Handmade Salad,Bebés,Pañales,llegó,747,130.24,9.43,UND,True,2024-06-25
4327,7686482778076,Soap,Tecnología,Computadores,martín,21,224.13,19.06,LT,True,2025-02-06
4328,0620562771967,Rubber Towels,Hogar,Cocina,otros,134,158.07,3.75,KG,True,2025-05-07
4329,1460997321271,Fantastic Hat,Hogar,Decoración,etapa,469,156.29,0.14,UND,True,2026-02-21
4330,9233477456051,Steel Table,Hogar,Cocina,vuelve,478,881.17,10.16,KG,True,2023-10-24
4331,8959270420327,Gently Used Plastic Ball,Tecnología,Computadores,posibilidad,598,119.14,2.16,LT,True,2026-01-07
4332,5549664695566,Generic Soft Soap,Hogar,Limpieza,semana,723,372.84,3.6,LT,True,2025-09-11
4333,4360858005012,Fish,Hogar,Limpieza,además,165,237.55,5.24,LT,True,2024-09-25
4334,4399720308265,Metal Chair,Hogar,Decoración,semanas,268,296.67,7.83,LT,True,2023-08-24
4335,1805664232229,Soap,Hogar,Cocina,especialmente,415,43.2,13.33,LT,True,2024-04-10
4336,8802957135802,Pants,Tecnología,TV,estuvo,513,630.43,7.97,LT,True,2024-12-23
4337,5952510624007,Licensed Concrete Hat,Hogar,Cocina,es,123,250.13,5.15,KG,True,2025-06-20
4338,1992667355816,Frozen Computer,Moda,Camisas,creo,128,874.88,7.78,UND,True,2024-12-27
4339,6313096294289,Gently Used Soft Shirt,Hogar,Decoración,veces,640,493.92,15.44,LT,True,2026-04-15
4340,6651501374141,Ball,Bebés,Pañales,julio,567,347.6,8.89,KG,True,2024-02-13
4341,1424436203047,New Computer,Moda,Pantalones,real,521,333.62,2.12,UND,True,2026-04-25
4342,5170176093054,Rubber Chips,Hogar,Limpieza,estado,394,3108.99,19.18,UND,True,2024-04-20
4343,6609325764365,Steel Fish,Moda,Camisas,vuelve,469,148.34,11.44,UND,True,2025-10-29
4344,6802319996807,Towels,Hogar,Decoración,busca,528,443.49,3.83,LT,True,2025-09-28
4345,9993441048452,Sleek Salad,Hogar,Cocina,de,430,420.49,9.87,KG,True,2025-10-04
4346,7696401505287,Intelligent Cheese,Tecnología,Computadores,allá,647,65.96,4.39,KG,True,2024-05-17
4347,0753563505955,Tuna,Bebés,Ropa bebé,secretario,101,312.22,18.64,KG,True,2025-06-23
4348,7820490766926,Rustic Steel Shoes,Moda,Camisas,dice,626,69.76,11.39,LT,True,2023-07-12
4349,7951030708998,Fantastic Bacon,Bebés,Pañales,gente,283,309.41,8.13,UND,True,2025-07-27
4350,9499745322408,Incredible Soap,Moda,Camisas,gonzález,162,65.36,4.26,LT,True,2023-11-08
4351,1309935376877,Ball,Tecnología,Celulares,cuba,337,484.88,6.84,KG,True,2025-05-13
4352,4572157249091,Intelligent Plastic Sausages,Moda,Pantalones,durante,644,93.94,2.36,KG,True,2024-01-28
4353,2329323626116,Sleek Metal Cheese,Bebés,Ropa bebé,situación,351,327.24,9.17,UND,True,2026-04-22
4354,6329033409081,Pizza,Moda,Pantalones,miembros,12,65.24,15.78,UND,True,2026-01-13
4355,2524993789578,Generic Soft Computer,Tecnología,TV,sólo,569,532.81,5.82,LT,True,2025-08-29
4356,4474978651957,Chair,Hogar,Decoración,armas,131,306.13,5.38,LT,True,2025-02-11
4357,4611298282014,Awesome Fish,Moda,Pantalones,dejar,525,275.51,0.66,UND,True,2024-02-05
4358,9402959301763,Intelligent Soft Table,Hogar,Cocina,tres,189,380.93,19.95,LT,True,2024-06-01
4359,5875595252029,Table,Moda,Pantalones,vista,97,559.11,13.88,KG,True,2025-02-17
4360,6003341786880,Table,Bebés,Pañales,seguro,183,140.23,15.94,UND,True,2024-11-11
4361,1814202233802,Wooden Tuna,Hogar,Cocina,administración,221,325.57,13.54,KG,True,2024-07-05
4362,6248958313320,Soft Shirt,Hogar,Cocina,juicio,244,207.75,10.56,KG,True,2024-08-29
4363,9729729173727,Unbranded Mouse,Tecnología,Celulares,llama,169,1217.57,3.92,UND,True,2024-09-06
4364,0980000955473,Handcrafted Granite Ball,Bebés,Juguetes,va,603,220.15,3.7,LT,True,2025-08-14
4365,7908375439766,Gently Used Cotton Shoes,Hogar,Cocina,mundo,155,148.15,18.13,KG,True,2026-03-25
4366,8852383603024,Incredible Soft Chicken,Moda,Pantalones,hacía,44,73.56,5.51,KG,True,2026-01-27
4367,0687794460953,Rustic Plastic Gloves,Moda,Pantalones,voz,613,253.44,3.82,KG,True,2025-12-12
4368,5848613288928,Generic Table,Hogar,Limpieza,segundo,648,165.96,0.16,LT,True,2024-05-26
4369,0671964458796,Practical Ball,Moda,Pantalones,queda,545,475.31,17.5,KG,True,2024-12-12
4370,1385401793300,Used Chicken,Moda,Zapatos,ahora,559,413.5,13.52,LT,True,2023-11-06
4371,9087079244321,Frozen Computer,Hogar,Limpieza,curso,273,563.24,8.48,LT,True,2025-11-22
4372,2073498183379,Plastic Chicken,Moda,Camisas,idea,122,94.01,15.26,KG,True,2026-04-18
4373,1542143456331,Hat,Hogar,Limpieza,opinión,74,21.54,15.76,UND,True,2024-04-30
4374,4179398450073,Sleek Soap,Hogar,Cocina,veces,599,330.83,17.14,LT,True,2024-09-08
4375,8254737029830,Intelligent Concrete Chicken,Hogar,Decoración,podría,798,754.28,12.86,LT,True,2025-08-07
4376,7512543179295,Fresh Pants,Tecnología,Computadores,españoles,119,223.4,0.63,LT,True,2025-08-11
4377,1026407391670,Salad,Bebés,Juguetes,llama,188,1973.67,17.12,UND,True,2023-06-30
4378,9585767482807,Incredible Cotton Pizza,Hogar,Decoración,e,602,292.69,7.98,UND,True,2023-09-11
4379,6385183120047,Awesome Shirt,Hogar,Decoración,c,399,158.65,19.22,UND,True,2025-10-27
4380,7707911206912,Chips,Moda,Camisas,hacer,285,502.22,0.86,UND,True,2024-02-14
4381,2753830520030,Frozen Computer,Tecnología,TV,comercio,602,1317.66,11.15,UND,True,2025-07-30
4382,7193353236431,Generic Soap,Hogar,Limpieza,ayuda,370,317.18,1.96,LT,True,2025-02-18
4383,4926543677454,Gloves,Tecnología,TV,carta,357,703.64,10.8,LT,True,2024-08-05
4384,9442208665420,Shoes,Hogar,Limpieza,ellos,425,217.0,4.41,KG,True,2023-09-16
4385,6460489829556,Small Concrete Pizza,Moda,Camisas,derecho,356,221.96,14.83,KG,True,2024-11-01
4386,2532280242514,Ball,Hogar,Limpieza,muchas,172,1013.52,16.03,LT,True,2024-12-12
4387,7648382638614,Towels,Hogar,Decoración,dejó,304,56.33,16.35,LT,True,2023-10-25
4388,4998394734013,Shoes,Moda,Pantalones,cuyo,484,115.99,19.11,KG,True,2023-12-25
4389,0718810498725,Handmade Hat,Tecnología,Celulares,efectos,314,591.8,2.5,LT,True,2023-10-29
4390,3383963655676,Metal Computer,Moda,Camisas,hace,25,234.86,4.2,LT,True,2024-09-09
4391,3254797103001,Salad,Tecnología,Computadores,ambiente,82,446.35,16.12,UND,True,2024-08-15
4392,6118218892646,For repair Rubber Cheese,Bebés,Ropa bebé,hombre,519,564.27,1.98,KG,True,2026-04-18
4393,0335738991284,Ergonomic Wooden Chair,Hogar,Cocina,estructura,640,88.63,9.29,KG,True,2024-03-08
4394,8797172237267,Handmade Granite Gloves,Tecnología,Celulares,deben,42,87.9,3.46,UND,True,2025-10-10
4395,8583313708235,Sleek Salad,Bebés,Juguetes,es,195,1048.93,7.59,KG,True,2025-01-24
4396,4314550863180,Chair,Bebés,Ropa bebé,hacen,447,225.08,10.89,LT,True,2024-04-22
4397,7335930871813,Unbranded Frozen Cheese,Tecnología,Computadores,desarrollo,678,168.47,16.26,UND,True,2025-08-10
4398,9277220109979,Used Concrete Towels,Tecnología,Celulares,capaz,266,479.52,10.19,LT,True,2024-06-02
4399,1744468307217,Gently Used Steel Cheese,Hogar,Cocina,medios,327,881.79,4.4,UND,True,2024-08-04
4400,3379664230618,Steel Chips,Bebés,Pañales,partir,634,721.4,16.61,UND,True,2024-12-18
4401,7424526081306,Concrete Shirt,Hogar,Decoración,vuelta,488,525.53,2.36,LT,True,2024-10-03
4402,7837849621164,Awesome Fresh Chips,Bebés,Pañales,luis,706,1053.88,8.52,UND,True,2024-07-27
4403,5153225112678,Fantastic Shirt,Hogar,Decoración,tan,507,551.24,1.87,LT,True,2024-07-12
4404,8301955593442,Handmade Towels,Moda,Pantalones,asunto,738,190.27,14.1,UND,True,2023-11-06
4405,7284554514029,Used Chicken,Hogar,Decoración,nueva,516,430.41,2.73,KG,True,2024-04-20
4406,8929510686578,Sleek Salad,Tecnología,Computadores,área,587,724.82,19.28,UND,True,2025-05-13
4407,3679121056820,Soft Computer,Moda,Camisas,popular,281,147.42,0.27,UND,True,2026-04-11
4408,7033163248616,Pants,Hogar,Cocina,nada,313,187.73,16.11,UND,True,2025-05-09
4409,2038114126666,Refined Hat,Bebés,Pañales,corazón,197,403.32,6.81,KG,True,2025-01-08
4410,9948524370456,Shoes,Hogar,Cocina,conocimiento,559,658.41,19.48,UND,True,2025-04-10
4411,3727758260476,Car,Bebés,Ropa bebé,mucha,752,323.54,12.1,UND,True,2024-07-08
4412,5126739776551,Fresh Salad,Moda,Camisas,obras,502,428.59,15.12,KG,True,2023-07-21
4413,0823653669000,Soft Pizza,Bebés,Juguetes,modelo,451,27.54,19.9,KG,True,2023-07-02
4414,6909073594413,Handcrafted Salad,Hogar,Limpieza,día,173,1639.06,9.22,LT,True,2025-03-16
4415,3725954121492,Plastic Sausages,Bebés,Juguetes,médico,193,719.24,16.22,UND,True,2024-12-02
4416,9695186944654,Granite Soap,Bebés,Juguetes,quería,313,685.64,5.29,UND,True,2024-05-11
4417,2351099927364,Handmade Frozen Tuna,Bebés,Pañales,voz,24,629.44,19.29,KG,True,2025-02-21
4418,2793020763533,Practical Chair,Bebés,Ropa bebé,sociales,401,687.67,5.97,KG,True,2024-10-27
4419,0983058506789,Salad,Hogar,Limpieza,joven,129,1330.94,4.59,UND,True,2024-05-26
4420,2645858917025,Soft Chips,Moda,Camisas,momentos,734,1013.89,11.3,KG,True,2025-10-10
4421,3474554773418,Intelligent Bacon,Bebés,Ropa bebé,presidente,151,508.11,1.58,UND,True,2026-04-03
4422,2399861973553,Practical Sausages,Bebés,Pañales,ambos,263,741.19,15.57,LT,True,2023-07-28
4423,5760127798840,Cheese,Bebés,Ropa bebé,artículo,506,437.16,10.24,LT,True,2024-05-15
4424,2908076998079,Awesome Table,Moda,Camisas,pp,532,154.73,17.36,KG,True,2025-03-06
4425,1848702646503,Intelligent Computer,Tecnología,Celulares,análisis,29,199.21,19.72,UND,True,2024-08-18
4426,7224453189898,Pants,Tecnología,Computadores,enero,43,217.51,12.03,LT,True,2025-12-16
4427,2041550395169,Used Chips,Bebés,Pañales,proyectos,763,279.36,13.11,UND,True,2025-06-22
4428,1620482831856,Fresh Ball,Hogar,Cocina,idea,466,261.16,7.13,KG,True,2024-04-03
4429,4873192600374,Small Fresh Shoes,Bebés,Juguetes,d,50,104.35,4.1,LT,True,2024-06-12
4430,9968676706866,Mouse,Hogar,Decoración,ir,773,408.8,3.26,UND,True,2025-12-08
4431,8342887209032,Plastic Table,Hogar,Limpieza,valores,418,692.61,5.58,LT,True,2025-03-04
4432,0734644108746,Refined Metal Bike,Tecnología,Computadores,tenían,64,207.9,12.73,UND,True,2023-07-07
4433,9786393156142,Chips,Moda,Camisas,te,92,239.39,2.59,KG,True,2023-07-24
4434,3820938498567,Plastic Ball,Hogar,Decoración,empresa,65,704.13,17.14,UND,True,2023-12-11
4435,3011360162632,Ergonomic Granite Pants,Bebés,Juguetes,tarde,185,400.21,18.06,LT,True,2025-12-19
4436,2077313267411,Car,Bebés,Pañales,o,24,799.52,5.16,LT,True,2025-05-01
4437,2638703819629,Fresh Fish,Moda,Pantalones,mujeres,237,690.72,2.37,UND,True,2026-03-11
4438,1084665931359,Awesome Frozen Hat,Moda,Pantalones,hacerlo,158,150.13,5.71,KG,True,2025-09-20
4439,3099433226320,Shoes,Bebés,Ropa bebé,sea,607,415.29,10.59,UND,True,2025-04-14
4440,6381274303269,Fantastic Granite Car,Bebés,Ropa bebé,resulta,666,603.47,16.64,LT,True,2024-09-04
4441,0705112413396,Handcrafted Cotton Shirt,Bebés,Juguetes,seguro,767,165.03,2.09,LT,True,2023-07-22
4442,9618137369986,Small Tuna,Hogar,Cocina,quien,424,103.1,3.76,KG,True,2023-08-16
4443,4470388051035,Awesome Plastic Gloves,Bebés,Pañales,pregunta,272,325.13,0.25,UND,True,2025-04-03
4444,0842679638333,Fantastic Rubber Hat,Bebés,Pañales,movimiento,359,40.61,18.04,UND,True,2023-07-06
4445,5438537881215,Chair,Hogar,Cocina,nueva,677,11.97,8.45,KG,True,2025-06-22
4446,2057918351135,Generic Gloves,Bebés,Pañales,etapa,525,603.88,18.38,UND,True,2023-08-24
4447,3284630921059,New Mouse,Tecnología,Celulares,riesgo,751,154.9,0.56,KG,True,2024-10-21
4448,5763655387609,Sleek Chicken,Moda,Camisas,pesar,524,244.88,3.35,LT,True,2025-08-20
4449,0482451806064,Handcrafted Salad,Hogar,Limpieza,ocho,511,421.47,11.33,UND,True,2023-10-23
4450,6206540454950,Cotton Chair,Tecnología,Computadores,difícil,503,317.99,6.01,LT,True,2023-11-13
4451,9128765530400,Shirt,Hogar,Decoración,análisis,654,153.79,1.7,KG,True,2025-06-30
4452,4434631462856,Handcrafted Steel Chair,Tecnología,Computadores,necesidad,740,2350.35,16.48,UND,True,2025-09-21
4453,9315130446262,Table,Bebés,Ropa bebé,única,659,306.15,2.5,UND,True,2025-10-11
4454,6924331615594,Frozen Cheese,Tecnología,Computadores,español,526,5000.0,6.39,UND,True,2023-12-24
4455,5386401671939,Rustic Pants,Bebés,Juguetes,entrada,48,129.39,19.16,LT,True,2025-07-21
4456,9698058416921,Steel Mouse,Bebés,Ropa bebé,el,546,227.2,19.64,UND,True,2024-06-30
4457,2761834628744,Sleek Chair,Tecnología,Celulares,medios,198,339.4,19.3,LT,True,2025-10-11
4458,9185715987172,New Cotton Sausages,Hogar,Decoración,verdad,278,356.77,8.49,KG,True,2024-01-21
4459,2105977465604,Plastic Tuna,Hogar,Cocina,educación,291,891.26,5.34,LT,True,2025-07-16
4460,5185511849869,Fantastic Metal Shoes,Moda,Camisas,se,349,32.24,6.54,UND,True,2023-12-05
4461,0644332526724,Mouse,Hogar,Decoración,curso,82,1524.91,12.45,KG,True,2026-03-05
4462,9840549715734,Metal Keyboard,Moda,Zapatos,internacional,141,50.79,19.96,LT,True,2024-11-20
4463,6084000810948,For repair Bike,Tecnología,TV,política,161,152.21,14.57,LT,True,2025-04-30
4464,4810187941036,Concrete Tuna,Moda,Camisas,cargo,445,348.78,3.2,KG,True,2023-12-24
4465,7160868698450,For repair Granite Pizza,Moda,Zapatos,comercio,368,499.1,12.68,LT,True,2024-05-06
4466,3008638848237,Sleek Cotton Towels,Moda,Zapatos,estamos,262,271.29,5.25,UND,True,2026-04-17
4467,3411119966830,Pants,Hogar,Decoración,mi,135,205.21,14.92,LT,True,2024-12-13
4468,1332183446733,Small Plastic Chicken,Moda,Pantalones,fiscal,394,333.57,9.8,LT,True,2024-03-23
4469,6502407601445,Gently Used Fresh Gloves,Moda,Zapatos,condiciones,91,222.48,11.75,KG,True,2025-07-30
4470,5765552820944,Keyboard,Hogar,Cocina,nacional,729,978.65,15.91,UND,True,2023-09-27
4471,9408790371019,Bike,Tecnología,Computadores,primeros,258,661.35,15.46,UND,True,2024-12-23
4472,5642816490047,Handmade Soft Shirt,Hogar,Limpieza,nunca,667,517.66,10.69,UND,True,2024-04-10
4473,6490297420348,New Soap,Hogar,Limpieza,asimismo,677,920.94,5.36,KG,True,2025-02-04
4474,8385222599337,Wooden Sausages,Bebés,Pañales,espera,416,469.06,4.21,LT,True,2025-07-23
4475,4236739649449,Refined Car,Hogar,Limpieza,diversos,505,260.87,0.79,UND,True,2024-08-03
4476,7532028158522,Intelligent Car,Tecnología,TV,enero,693,66.28,0.24,LT,True,2025-01-13
4477,5412498740170,Refined Concrete Salad,Tecnología,Celulares,político,738,2134.44,3.38,LT,True,2023-06-28
4478,7398896590433,Cheese,Moda,Camisas,francisco,146,1017.95,0.22,KG,True,2024-04-23
4479,8693951434639,Plastic Pants,Hogar,Limpieza,días,459,98.82,11.8,LT,True,2024-06-29
4480,7630663473601,Pizza,Tecnología,TV,dicho,208,688.78,19.96,UND,True,2026-04-21
4481,2708980814454,Intelligent Steel Tuna,Bebés,Ropa bebé,hacia,223,525.07,14.48,KG,True,2024-10-14
4482,2161067205123,Tasty Rubber Car,Hogar,Decoración,condiciones,201,128.93,15.44,UND,True,2024-04-08
4483,6060663271180,Pants,Bebés,Ropa bebé,empresa,667,1323.31,11.19,KG,True,2025-01-07
4484,9386486778826,Shirt,Bebés,Pañales,respuesta,225,390.69,0.26,KG,True,2023-10-13
4485,6103714167862,Used Hat,Bebés,Pañales,quedó,446,105.07,15.56,UND,True,2024-10-16
4486,5971784260391,Rubber Car,Hogar,Cocina,ellas,151,97.99,14.38,UND,True,2026-03-13
4487,0186556170364,Steel Soap,Moda,Camisas,falta,596,501.98,16.35,KG,True,2024-08-11
4488,8626273924502,Rubber Fish,Moda,Zapatos,última,85,127.45,18.63,KG,True,2025-12-27
4489,1210655246657,Granite Computer,Hogar,Cocina,importancia,232,158.79,6.83,KG,True,2025-10-29
4490,1074476808810,Tuna,Moda,Zapatos,ambiente,401,506.35,9.68,UND,True,2026-03-08
4491,2540787389441,Frozen Shirt,Hogar,Decoración,victoria,230,171.05,16.99,KG,True,2023-10-15
4492,7945528973807,Used Chips,Moda,Pantalones,policía,512,207.01,8.81,UND,True,2024-11-28
4493,0968988458667,Fresh Car,Tecnología,Computadores,nuestro,758,150.31,7.13,LT,True,2023-07-16
4494,7726500322567,Small Concrete Pants,Bebés,Juguetes,pesar,90,648.77,12.3,LT,True,2024-12-21
4495,8012037403169,Rubber Tuna,Moda,Zapatos,intereses,791,1142.61,6.61,LT,True,2024-10-30
4496,9810530485403,For repair Soft Towels,Tecnología,Celulares,meses,587,60.11,3.7,UND,True,2023-06-11
4497,7141210915203,Chicken,Tecnología,Computadores,señora,80,123.77,17.25,KG,True,2025-09-20
4498,0374546356335,Fantastic Shirt,Bebés,Pañales,recuerdo,405,35.02,18.06,LT,True,2024-12-26
4499,6236188792770,Steel Pizza,Moda,Zapatos,económica,121,375.81,6.66,LT,True,2025-09-30
4500,1236060460112,Frozen Shirt,Bebés,Ropa bebé,conseguir,66,406.45,4.88,LT,True,2023-06-24
4501,1097182506238,Table,Tecnología,TV,vamos,45,128.11,17.36,UND,True,2025-11-16
4502,2844493631239,Unbranded Metal Chair,Tecnología,Computadores,algo,790,213.98,5.96,KG,True,2025-10-22
4503,5255085361309,Handmade Sausages,Tecnología,TV,volver,345,523.52,5.91,LT,True,2026-05-06
4504,5699116614352,Ball,Moda,Camisas,relaciones,787,1563.56,9.33,LT,True,2024-07-01
4505,5478353581098,Unbranded Salad,Moda,Camisas,anterior,113,158.05,9.84,UND,True,2024-04-30
4506,1229388889048,Unbranded Car,Hogar,Decoración,partir,86,369.46,2.75,LT,True,2024-10-20
4507,5905439764965,Unbranded Frozen Salad,Tecnología,Computadores,presente,279,571.64,4.77,KG,True,2025-08-27
4508,0716737280423,Cotton Car,Hogar,Limpieza,muerte,89,1997.79,0.61,UND,True,2026-03-02
4509,4739755169408,Unbranded Pants,Tecnología,TV,desarrollo,719,495.04,5.88,LT,True,2024-11-08
4510,1821459619808,Tuna,Tecnología,Computadores,pasa,183,2234.27,19.71,KG,True,2026-04-29
4511,3150097249350,Rustic Cotton Chicken,Tecnología,Celulares,pasado,773,78.35,3.12,LT,True,2026-04-15
4512,8940567179400,Small Shoes,Bebés,Juguetes,elecciones,80,499.95,13.25,KG,True,2026-02-20
4513,8945980965579,Soft Shoes,Bebés,Pañales,datos,249,252.99,18.31,LT,True,2024-08-03
4514,6382678928485,Car,Moda,Camisas,aquella,754,323.14,3.02,LT,True,2026-04-20
4515,6464168635964,Granite Mouse,Tecnología,Computadores,paso,329,98.25,18.5,UND,True,2025-02-27
4516,6611984111794,New Wooden Towels,Moda,Pantalones,decir,7,1124.59,7.86,KG,True,2025-02-10
4517,2846699689076,Generic Mouse,Bebés,Juguetes,podía,107,592.62,16.24,LT,True,2024-07-24
4518,0528964326870,Plastic Cheese,Tecnología,Celulares,políticos,661,409.9,11.54,KG,True,2025-06-16
4519,6809840932199,Used Computer,Moda,Pantalones,menos,129,59.69,16.67,LT,True,2024-08-25
4520,1120275324164,Shoes,Hogar,Decoración,doctor,316,825.49,6.93,KG,True,2025-11-29
4521,3160506007907,Cotton Computer,Tecnología,TV,abril,732,170.35,6.03,KG,True,2024-09-16
4522,2031393184860,Awesome Pizza,Bebés,Ropa bebé,fiscal,617,151.2,0.74,LT,True,2024-03-10
4523,0761583098944,Rustic Frozen Shoes,Moda,Camisas,contrario,691,73.33,1.17,LT,True,2023-11-11
4524,4989854453568,Metal Mouse,Bebés,Juguetes,ejército,622,237.32,0.46,UND,True,2025-09-19
4525,1117676047792,Wooden Chair,Moda,Camisas,sido,200,190.48,18.82,UND,True,2024-05-12
4526,6482468392912,Small Chips,Moda,Zapatos,director,785,1266.79,1.37,UND,True,2024-04-19
4527,7177724029303,Plastic Computer,Hogar,Cocina,democracia,501,121.37,14.4,KG,True,2025-07-28
4528,1025846687085,New Granite Chair,Hogar,Cocina,modelo,753,161.37,11.01,LT,True,2023-05-18
4529,9683026324131,Fantastic Soft Chair,Bebés,Ropa bebé,hacer,49,183.5,5.37,LT,True,2023-05-18
4530,2719838313180,Generic Sausages,Tecnología,TV,ya,298,146.01,15.0,UND,True,2024-08-22
4531,6826666531122,Computer,Moda,Pantalones,centro,63,87.77,18.23,LT,True,2023-09-17
4532,2510270577518,Handcrafted Bacon,Tecnología,Celulares,cinco,17,633.86,9.88,LT,True,2024-10-09
4533,3435802540305,Rubber Hat,Tecnología,TV,cómo,318,278.54,9.26,UND,True,2023-05-22
4534,6758460485793,Rubber Chicken,Tecnología,Computadores,nos,662,193.11,9.09,LT,True,2025-03-09
4535,9484794588295,Used Car,Tecnología,Computadores,social,194,172.62,3.42,UND,True,2025-09-14
4536,2726998319495,Fantastic Steel Table,Bebés,Pañales,república,600,375.51,13.8,LT,True,2024-04-19
4537,3421157978757,Shirt,Moda,Camisas,misma,195,173.89,14.85,KG,True,2023-11-30
4538,7002978736007,Bike,Tecnología,Celulares,políticas,249,309.33,19.87,KG,True,2025-01-13
4539,8708864373767,Pizza,Bebés,Ropa bebé,arte,605,533.86,7.89,UND,True,2023-12-04
4540,0229575776374,Frozen Pizza,Bebés,Pañales,medio,251,467.3,4.04,UND,True,2024-05-16
4541,8699615572402,Bacon,Hogar,Limpieza,opinión,597,1394.59,2.41,UND,True,2025-03-31
4542,1554837155741,Car,Bebés,Ropa bebé,defensa,790,880.9,6.54,UND,True,2024-05-08
4543,2121886887825,Wooden Cheese,Moda,Camisas,bueno,62,460.86,16.82,KG,True,2024-12-31
4544,9459152096163,Awesome Concrete Car,Moda,Pantalones,chile,79,485.06,7.82,KG,True,2024-05-04
4545,6304501713662,Shoes,Moda,Camisas,fuentes,597,2352.19,16.58,LT,True,2025-03-10
4546,0891250239728,For repair Rubber Sausages,Tecnología,Celulares,elecciones,5,149.07,13.14,KG,True,2024-01-19
4547,9902429746570,Cotton Chips,Tecnología,TV,padre,755,544.52,16.29,LT,True,2024-12-24
4548,3845275761112,Fresh Fish,Hogar,Limpieza,común,210,139.78,19.32,LT,True,2026-03-08
4549,6677742469576,Handmade Fresh Ball,Moda,Camisas,tras,575,762.24,7.2,KG,True,2026-01-17
4550,8840968817157,Tuna,Moda,Camisas,conjunto,14,627.09,13.44,LT,True,2026-01-06
4551,7627220132361,Gloves,Tecnología,Celulares,siguientes,528,259.07,9.22,KG,True,2023-06-20
4552,0238548385987,Awesome Mouse,Tecnología,TV,económico,210,1212.33,0.95,KG,True,2025-01-08
4553,2710733473498,Licensed Keyboard,Moda,Camisas,así,112,351.71,6.1,KG,True,2023-09-10
