id_devolucion,id_trans_origen,art_id,id_tienda,fec_devolucion,qty_devuelta,motivo_cod,canal_devolucion,estado_devolucion,vr_reembolso
42511,360672,1968,53,2025-10-25,1,No era lo esperado,Tienda,Aprobada,329.8
42512,916381,66,46,2026-04-13,1,Producto defectuoso,Mobile,Aprobada,3726.47
42513,251278,3652,55,2025-09-12,1,No era lo esperado,Mobile,Pendiente,1632.69
42514,842576,201,82,2026-02-07,3,No era lo esperado,Web,Aprobada,9578.58
42515,505577,4129,145,2026-01-08,2,Producto defectuoso,Mobile,Rechazada,7223.58
42516,418533,2183,24,2026-01-21,2,No era lo esperado,Mobile,Aprobada,7315.48
42517,79110,3813,56,2026-05-05,1,Error talla,Web,Rechazada,2386.99
42518,440063,4552,100,2025-11-09,2,Producto incompleto,Tienda,Aprobada,7741.72
42519,78414,4375,102,2026-04-30,3,Error talla,Mobile,Rechazada,9450.78
42520,931791,4138,73,2026-05-11,1,No era lo esperado,Tienda,Pendiente,3474.41
42521,946309,4849,41,2026-03-01,1,Error talla,Mobile,Pendiente,4473.9
42522,321351,3758,50,2026-05-02,2,Producto defectuoso,Tienda,Aprobada,5754.16
42523,640118,1915,40,2026-03-27,2,No era lo esperado,Tienda,Aprobada,1969.0
42524,838579,1117,79,2026-02-01,2,Entrega tardía,Web,Aprobada,2961.0
42525,569025,3614,3,2026-04-04,3,Producto incompleto,Tienda,Pendiente,7042.29
42526,389911,323,24,2026-04-17,2,Producto defectuoso,Tienda,Pendiente,9690.98
42527,772556,3328,111,2026-01-16,2,No era lo esperado,Tienda,Pendiente,8458.14
42528,301874,2652,114,2026-03-09,1,Error talla,Tienda,Rechazada,1945.87
42529,695196,827,116,2026-01-19,3,Error talla,Web,Pendiente,908.13
42530,854034,2925,97,2025-11-07,3,Entrega tardía,Tienda,Rechazada,5105.76
42531,927242,3371,118,2026-01-05,4,Producto defectuoso,Tienda,Aprobada,6059.96
42532,424966,1849,102,2026-04-02,1,No era lo esperado,Mobile,Pendiente,431.78
42533,358796,2067,89,2025-12-20,1,Producto defectuoso,Web,Aprobada,2164.53
42534,129369,4412,15,2026-05-09,1,Entrega tardía,Tienda,Rechazada,3227.8
42535,101133,4402,119,2025-10-05,1,Error talla,Tienda,Pendiente,3329.92
42536,760406,510,65,2026-04-24,2,Producto incompleto,Tienda,Aprobada,7388.42
42537,156639,3487,68,2026-04-19,2,Producto incompleto,Web,Aprobada,726.54
42538,818954,2687,80,2026-03-13,2,Producto incompleto,Web,Aprobada,3621.3
42539,22023,982,44,2026-01-27,1,Error talla,Web,Pendiente,3673.93
42540,891791,4708,88,2025-10-04,1,Producto incompleto,Web,Aprobada,1352.65
42541,786508,3363,135,2026-04-09,3,Entrega tardía,Tienda,Pendiente,3300.03
42542,412657,2024,80,2025-10-10,3,No era lo esperado,Web,Aprobada,12984.75
42543,387118,1821,61,2026-04-12,7,Entrega tardía,Web,Aprobada,28546.84
42544,41946,3365,116,2026-03-26,3,Producto incompleto,Web,Pendiente,7740.48
42545,868573,594,142,2026-01-19,2,Producto incompleto,Web,Aprobada,1890.04
42546,503307,1250,23,2026-02-28,1,Entrega tardía,Tienda,Pendiente,836.86
42547,255190,2835,33,2026-05-02,3,No era lo esperado,Mobile,Aprobada,10987.35
42548,830035,146,143,2026-04-13,2,Error talla,Web,Pendiente,4702.18
42549,232203,4808,108,2026-04-14,1,Producto incompleto,Tienda,Rechazada,2961.72
42550,459989,291,45,2026-04-06,1,No era lo esperado,Mobile,Aprobada,3926.05
42551,687117,1585,109,2026-03-09,3,Error talla,Web,Aprobada,7247.34
42552,747248,3333,98,2026-04-21,2,Entrega tardía,Tienda,Rechazada,6353.7
42553,894566,366,68,2025-10-30,1,Producto defectuoso,Web,Pendiente,2189.02
42554,826020,3562,137,2026-05-13,1,Producto incompleto,Web,Rechazada,1259.13
42555,317719,345,9,2026-04-26,1,Error talla,Web,Pendiente,651.01
42556,84436,4067,27,2026-04-06,1,No era lo esperado,Mobile,Rechazada,1651.65
42557,455200,3004,84,2026-05-04,2,Producto incompleto,Web,Rechazada,7594.2
42558,773381,93,6,2026-04-11,2,Entrega tardía,Web,Rechazada,2500.96
42559,703013,2102,49,2026-04-16,2,Producto incompleto,Tienda,Rechazada,4149.94
42560,947351,2880,76,2025-10-04,1,Producto incompleto,Mobile,Rechazada,1438.85
42561,806200,4501,141,2026-01-07,3,No era lo esperado,Web,Rechazada,4184.52
42562,344087,3856,142,2026-01-27,1,Entrega tardía,Mobile,Pendiente,1308.4
42563,13415,4033,98,2026-04-17,1,Producto incompleto,Web,Rechazada,1634.66
42564,497871,196,123,2025-09-06,2,Producto incompleto,Tienda,Pendiente,7240.72
42565,472029,604,18,2026-03-30,2,No era lo esperado,Mobile,Pendiente,3060.34
42566,81799,1645,131,2025-10-29,3,Producto defectuoso,Web,Rechazada,13138.23
42567,10500,4978,143,2026-05-16,1,Error talla,Tienda,Rechazada,2717.05
42568,747186,922,127,2026-02-22,1,Entrega tardía,Web,Rechazada,4354.41
42569,536598,882,43,2026-04-28,3,Producto incompleto,Mobile,Aprobada,5223.3
42570,756183,4119,71,2026-04-21,3,Producto defectuoso,Web,Aprobada,250.05
42571,648427,3675,12,2026-04-21,1,Entrega tardía,Web,Pendiente,4370.6
42572,383260,2701,58,2026-04-17,1,Error talla,Mobile,Pendiente,4920.34
42573,961415,3443,37,2026-01-15,2,Error talla,Mobile,Pendiente,6286.04
42574,756078,4530,140,2026-05-14,2,Error talla,Web,Aprobada,7189.8
42575,157644,1830,76,2026-04-22,6,No era lo esperado,Tienda,Pendiente,25152.12
42576,909176,2324,44,2026-04-28,1,No era lo esperado,Mobile,Aprobada,425.8
42577,353328,1322,114,2026-05-09,1,Producto defectuoso,Mobile,Pendiente,703.88
42578,436803,3467,149,2026-04-22,5,Producto incompleto,Tienda,Rechazada,11913.8
42579,612555,649,9,2026-04-20,3,Entrega tardía,Mobile,Rechazada,13146.72
42580,209005,4565,52,2026-05-06,3,No era lo esperado,Tienda,Rechazada,2756.7
42581,685986,4178,8,2025-09-02,2,Producto defectuoso,Web,Aprobada,8813.86
42582,327348,3462,17,2026-05-08,1,Producto defectuoso,Tienda,Rechazada,3286.45
42583,160712,1166,100,2025-09-05,2,Producto defectuoso,Web,Rechazada,8833.12
42584,38618,998,55,2026-03-21,2,No era lo esperado,Tienda,Pendiente,5457.24
42585,155309,2146,150,2026-04-05,2,Producto incompleto,Mobile,Pendiente,3820.56
42586,251934,4314,139,2026-03-24,2,No era lo esperado,Tienda,Pendiente,4371.96
42587,734586,376,5,2026-02-10,2,Entrega tardía,Mobile,Pendiente,7424.3
42588,671324,204,19,2026-03-21,1,Entrega tardía,Mobile,Pendiente,1700.09
42589,660107,3077,122,2026-04-10,2,Entrega tardía,Mobile,Pendiente,2613.22
42590,372417,2437,42,2026-03-30,1,No era lo esperado,Web,Pendiente,1967.15
42591,194235,3887,24,2026-05-15,7,Entrega tardía,Mobile,Aprobada,5739.58
42592,319255,1523,106,2026-04-24,1,Producto defectuoso,Tienda,Pendiente,2331.25
42593,75859,3022,63,2025-12-17,2,Entrega tardía,Mobile,Rechazada,3605.44
42594,441074,137,45,2026-05-09,2,Entrega tardía,Tienda,Rechazada,9666.78
42595,942893,3729,97,2025-12-18,1,No era lo esperado,Mobile,Rechazada,4950.59
42596,179582,1669,101,2026-01-19,1,Entrega tardía,Mobile,Rechazada,3407.6
42597,280567,2037,63,2026-04-04,2,No era lo esperado,Tienda,Rechazada,3420.2
42598,444173,1261,19,2026-04-25,1,Producto incompleto,Mobile,Rechazada,1752.28
42599,264579,2681,33,2026-04-29,2,Entrega tardía,Web,Aprobada,495.22
42600,870290,1551,49,2026-03-04,5,Producto incompleto,Tienda,Aprobada,23172.1
42601,596713,1520,4,2026-01-22,1,Entrega tardía,Web,Pendiente,1481.13
42602,971564,4329,67,2026-03-24,1,Error talla,Mobile,Pendiente,4110.72
42603,207006,2940,97,2025-10-12,1,Entrega tardía,Mobile,Rechazada,2965.14
42604,759444,715,73,2026-04-18,3,Error talla,Mobile,Aprobada,13607.97
42605,433126,1387,79,2026-04-15,4,No era lo esperado,Mobile,Aprobada,8091.72
42606,764827,4373,45,2026-03-10,1,No era lo esperado,Web,Pendiente,271.58
42607,765503,1481,77,2025-12-17,3,Producto defectuoso,Web,Rechazada,999.99
42608,372374,3711,49,2026-05-16,1,Producto defectuoso,Tienda,Aprobada,717.93
42609,568551,4126,29,2026-02-06,2,Error talla,Web,Pendiente,2850.76
42610,185043,819,29,2025-08-10,2,Error talla,Tienda,Aprobada,5711.84
42611,687931,125,38,2026-04-23,3,Producto defectuoso,Web,Aprobada,9646.53
42612,699245,2279,11,2026-03-26,1,Entrega tardía,Mobile,Pendiente,2741.26
42613,914989,4313,120,2025-10-05,2,Entrega tardía,Web,Aprobada,8317.82
42614,943951,1626,98,2026-02-19,1,Producto defectuoso,Web,Pendiente,4332.92
42615,195160,2241,51,2026-01-28,1,No era lo esperado,Tienda,Pendiente,1880.96
42616,826096,1538,9,2026-05-17,5,No era lo esperado,Mobile,Rechazada,24900.35
42617,719600,1523,74,2025-11-22,3,Producto defectuoso,Tienda,Pendiente,6993.75
42618,57354,3540,123,2026-05-13,1,Error talla,Mobile,Rechazada,1885.1
42619,658765,701,88,2026-02-07,1,Entrega tardía,Tienda,Pendiente,4227.19
42620,700783,2230,85,2026-01-15,5,Error talla,Tienda,Pendiente,11812.55
42621,811464,3298,107,2026-03-30,3,Entrega tardía,Mobile,Rechazada,7161.99
42622,459311,4158,17,2026-03-23,2,Producto incompleto,Tienda,Rechazada,3762.04
42623,529757,1443,36,2026-03-18,2,Producto defectuoso,Web,Pendiente,2937.2
42624,322104,2724,42,2026-05-14,2,Producto incompleto,Web,Rechazada,3373.68
42625,612545,2560,20,2026-01-07,1,Entrega tardía,Web,Aprobada,970.76
42626,363591,1989,127,2026-03-13,2,Entrega tardía,Tienda,Rechazada,880.64
42627,715949,778,119,2026-02-03,1,Entrega tardía,Mobile,Aprobada,4254.82
42628,24875,4882,64,2025-11-22,5,No era lo esperado,Tienda,Rechazada,157.25
42629,838427,260,22,2025-11-29,2,Producto incompleto,Web,Aprobada,539.36
42630,477501,4871,1,2026-02-27,1,Producto incompleto,Tienda,Rechazada,865.91
42631,784011,1303,121,2026-02-11,2,Entrega tardía,Web,Aprobada,4822.34
42632,782881,905,46,2026-04-30,1,Producto incompleto,Mobile,Pendiente,624.95
42633,68619,4893,15,2026-05-09,1,No era lo esperado,Mobile,Rechazada,1634.41
42634,869318,4127,71,2025-12-17,2,Producto defectuoso,Mobile,Rechazada,5083.32
42635,711037,832,86,2026-04-09,1,Producto defectuoso,Mobile,Rechazada,1614.63
42636,563794,4473,17,2026-04-15,3,Producto defectuoso,Web,Pendiente,7263.24
42637,107889,2848,115,2026-04-12,3,Producto defectuoso,Mobile,Aprobada,3524.13
42638,622931,4774,10,2025-12-25,3,Error talla,Web,Rechazada,4298.19
42639,957285,3495,80,2026-01-30,2,Entrega tardía,Mobile,Aprobada,905.9
42640,609478,115,2,2025-09-03,2,Entrega tardía,Tienda,Rechazada,5402.6
42641,690093,2950,25,2026-01-17,1,Error talla,Tienda,Aprobada,4203.84
42642,717645,2853,16,2026-03-09,1,No era lo esperado,Tienda,Aprobada,1363.33
42643,281573,3254,1,2026-04-07,2,Error talla,Mobile,Aprobada,8324.9
42644,846522,3892,119,2026-05-05,1,Entrega tardía,Tienda,Pendiente,2732.22
42645,388952,4667,96,2026-04-11,4,Producto defectuoso,Mobile,Pendiente,5020.0
42646,898961,4474,103,2025-09-16,3,No era lo esperado,Web,Aprobada,302.04
42647,228461,3808,54,2025-12-24,2,Producto defectuoso,Web,Rechazada,7312.02
42648,232888,1183,81,2025-09-12,2,Entrega tardía,Tienda,Rechazada,4978.78
42649,626109,2750,52,2026-05-07,1,Entrega tardía,Mobile,Pendiente,4389.16
42650,469243,1230,66,2026-04-05,1,No era lo esperado,Mobile,Rechazada,2270.42
42651,702968,3403,66,2026-02-17,5,No era lo esperado,Mobile,Aprobada,22009.55
42652,201213,3281,21,2025-10-01,3,Entrega tardía,Tienda,Rechazada,14851.59
42653,674589,2398,64,2026-01-01,1,Error talla,Mobile,Pendiente,1394.46
42654,832973,1231,122,2025-12-08,2,No era lo esperado,Tienda,Rechazada,2533.48
42655,163812,3663,62,2026-01-23,1,No era lo esperado,Mobile,Rechazada,329.71
42656,328430,676,64,2025-11-03,1,Entrega tardía,Tienda,Aprobada,2502.76
42657,44295,377,60,2025-10-28,2,Entrega tardía,Mobile,Aprobada,3548.1
42658,280121,453,5,2026-05-03,2,Producto defectuoso,Mobile,Pendiente,1156.76
42659,244977,2531,4,2025-08-12,1,Error talla,Mobile,Pendiente,1777.44
42660,829436,1251,129,2025-12-12,2,Error talla,Tienda,Pendiente,3705.8
42661,972415,3538,68,2026-01-24,1,Producto defectuoso,Tienda,Aprobada,4966.35
42662,135133,4193,110,2026-03-08,1,Entrega tardía,Web,Pendiente,2104.1
42663,259522,921,28,2025-10-13,2,No era lo esperado,Tienda,Rechazada,3916.46
42664,992908,850,30,2026-02-09,3,Producto incompleto,Web,Rechazada,2556.18
42665,397604,1041,68,2025-10-03,3,No era lo esperado,Mobile,Rechazada,12316.59
42666,961537,3071,34,2025-06-27,5,Producto defectuoso,Mobile,Pendiente,8521.15
42667,476278,3815,28,2026-04-12,2,Producto defectuoso,Web,Pendiente,9911.44
42668,784076,445,70,2026-02-28,1,Error talla,Tienda,Rechazada,3292.24
42669,821263,4666,81,2026-03-06,3,Entrega tardía,Tienda,Pendiente,9275.25
42670,666220,627,130,2025-10-13,1,Entrega tardía,Mobile,Pendiente,3591.56
42671,810768,3789,103,2025-11-29,4,No era lo esperado,Web,Rechazada,16528.56
42672,484130,1988,149,2026-03-07,2,Entrega tardía,Web,Rechazada,697.38
42673,195240,4653,39,2026-01-06,4,Error talla,Mobile,Rechazada,4464.52
42674,442312,4784,141,2026-05-03,1,Error talla,Web,Rechazada,4444.36
42675,712512,323,71,2026-01-21,1,Producto defectuoso,Tienda,Pendiente,4845.49
42676,894209,63,50,2026-05-12,2,Producto defectuoso,Web,Pendiente,6913.68
42677,189751,2458,130,2026-01-09,3,Producto incompleto,Mobile,Rechazada,10821.0
42678,65131,4982,142,2026-02-25,2,No era lo esperado,Web,Aprobada,5661.52
42679,296129,1008,52,2025-11-06,1,No era lo esperado,Web,Pendiente,1675.32
42680,739335,3677,94,2026-02-03,3,No era lo esperado,Web,Pendiente,1650.21
42681,831104,1272,6,2025-11-02,2,Producto defectuoso,Web,Rechazada,2736.96
42682,159673,911,75,2026-04-28,2,Entrega tardía,Tienda,Aprobada,9520.72
42683,150965,1297,43,2025-10-14,2,Error talla,Web,Aprobada,9665.36
42684,318072,3853,129,2025-09-30,3,Error talla,Web,Rechazada,3397.23
42685,28560,2991,138,2025-09-25,3,Entrega tardía,Mobile,Aprobada,4537.47
42686,640235,4350,106,2026-04-21,2,No era lo esperado,Tienda,Aprobada,8781.66
42687,457631,4470,1,2026-03-30,2,No era lo esperado,Mobile,Pendiente,2717.8
42688,886611,3830,9,2025-08-16,1,No era lo esperado,Mobile,Pendiente,40.38
42689,755612,2839,8,2026-04-26,2,Producto defectuoso,Tienda,Pendiente,6116.2
42690,304704,3336,53,2026-01-14,1,Producto incompleto,Web,Aprobada,4367.73
42691,970679,1468,68,2026-05-12,1,Producto incompleto,Web,Rechazada,2126.08
42692,942226,4070,22,2026-05-17,1,Producto defectuoso,Web,Aprobada,521.93
42693,404636,356,16,2025-11-30,3,Entrega tardía,Tienda,Rechazada,14288.01
42694,907774,1856,28,2026-05-16,1,Error talla,Mobile,Pendiente,2892.98
42695,335929,3669,147,2025-12-21,1,Producto incompleto,Web,Rechazada,2327.87
42696,502692,2506,59,2025-12-02,2,Producto incompleto,Web,Pendiente,3629.54
42697,120034,4552,42,2026-03-30,2,Error talla,Mobile,Aprobada,7741.72
42698,40875,4658,139,2026-02-16,3,No era lo esperado,Mobile,Pendiente,12394.5
42699,32456,3403,136,2025-12-28,2,Producto defectuoso,Web,Pendiente,8803.82
42700,168789,3581,66,2026-04-18,3,Producto incompleto,Web,Aprobada,7978.92
42701,678660,2161,6,2025-12-13,1,Error talla,Tienda,Rechazada,558.21
42702,75626,3438,137,2025-12-05,3,Error talla,Tienda,Rechazada,7987.83
42703,726671,1255,6,2026-04-02,3,Error talla,Web,Aprobada,7894.05
42704,260524,4775,83,2026-04-06,1,Error talla,Web,Pendiente,4029.31
42705,430447,2540,51,2025-07-19,4,Producto defectuoso,Mobile,Pendiente,1924.2
42706,25427,4157,79,2025-11-17,1,Entrega tardía,Tienda,Aprobada,1032.73
42707,166234,4092,73,2026-05-10,1,Error talla,Tienda,Aprobada,2388.85
42708,872245,1474,116,2026-02-27,2,No era lo esperado,Tienda,Pendiente,9512.88
42709,737332,3452,30,2026-05-16,2,No era lo esperado,Mobile,Aprobada,7970.62
42710,959105,2900,77,2026-05-17,2,Entrega tardía,Web,Pendiente,6017.0
42711,358825,1286,40,2026-04-01,2,Error talla,Web,Aprobada,2910.58
42712,414567,2480,41,2025-12-11,1,Producto incompleto,Mobile,Aprobada,1675.19
42713,936387,4688,28,2026-04-25,1,Producto defectuoso,Web,Pendiente,3216.26
42714,54650,3443,5,2025-12-20,1,No era lo esperado,Web,Pendiente,3143.02
42715,221700,3035,1,2026-04-23,1,Producto defectuoso,Mobile,Aprobada,766.22
42716,217515,3716,33,2025-07-21,1,Producto defectuoso,Mobile,Pendiente,2271.11
42717,766401,2907,134,2026-02-22,3,Error talla,Tienda,Aprobada,1953.18
42718,478915,4730,34,2025-11-24,1,Producto incompleto,Web,Pendiente,4963.89
42719,765527,4033,12,2026-01-23,2,No era lo esperado,Web,Rechazada,3269.32
42720,251379,329,149,2026-04-14,3,No era lo esperado,Tienda,Rechazada,7416.54
42721,550445,2970,55,2026-03-09,4,Producto incompleto,Tienda,Rechazada,118.56
42722,89067,3451,4,2026-05-04,5,No era lo esperado,Web,Rechazada,24245.1
42723,484917,1103,94,2026-02-28,2,No era lo esperado,Tienda,Aprobada,1055.96
42724,953680,2648,141,2026-02-23,1,Entrega tardía,Tienda,Aprobada,1345.42
42725,980885,88,57,2025-11-27,1,Entrega tardía,Mobile,Rechazada,207.25
42726,355900,4062,123,2026-05-16,3,No era lo esperado,Web,Aprobada,4933.53
42727,285687,1779,59,2025-12-31,3,Entrega tardía,Tienda,Pendiente,13153.62
42728,951137,924,69,2026-02-12,1,Error talla,Tienda,Aprobada,4861.01
42729,377453,2490,43,2026-02-15,2,Error talla,Web,Rechazada,9413.76
42730,25919,3303,81,2026-03-31,1,No era lo esperado,Tienda,Aprobada,1041.02
42731,822204,3506,30,2026-04-12,2,Producto defectuoso,Tienda,Rechazada,4178.72
42732,197003,4544,116,2025-12-22,2,Entrega tardía,Web,Rechazada,7833.74
42733,950274,2501,78,2026-05-11,2,Error talla,Tienda,Rechazada,1548.74
42734,691419,4991,32,2026-03-18,1,Producto defectuoso,Tienda,Pendiente,633.27
42735,330237,2198,69,2026-01-11,1,Producto incompleto,Web,Aprobada,4193.1
42736,718328,3032,50,2026-03-27,1,Entrega tardía,Web,Rechazada,1410.32
42737,657323,3052,130,2026-03-29,3,Producto incompleto,Mobile,Aprobada,14813.01
42738,463849,442,134,2026-02-26,3,Producto defectuoso,Tienda,Aprobada,5446.8
42739,438868,1804,42,2026-05-05,1,Producto incompleto,Mobile,Aprobada,443.35
42740,823012,2842,70,2026-05-11,1,Producto defectuoso,Web,Pendiente,326.88
42741,213096,1506,28,2025-10-29,3,Error talla,Web,Aprobada,11423.94
42742,299622,4398,45,2026-02-28,3,Producto defectuoso,Mobile,Pendiente,11911.02
42743,28379,1044,109,2026-05-15,3,Entrega tardía,Tienda,Rechazada,2217.45
42744,500194,4939,71,2026-05-17,1,Error talla,Mobile,Pendiente,4275.95
42745,33414,4306,61,2026-04-22,5,Entrega tardía,Mobile,Rechazada,9679.25
42746,373561,4209,52,2026-02-04,2,Entrega tardía,Web,Aprobada,6417.68
42747,864633,3286,18,2026-04-16,3,Producto defectuoso,Web,Rechazada,3050.88
42748,725247,1963,99,2026-01-10,1,Producto defectuoso,Mobile,Rechazada,3740.33
42749,107972,4921,122,2025-11-01,4,Producto defectuoso,Tienda,Rechazada,19070.68
42750,565316,326,16,2026-02-08,1,No era lo esperado,Web,Aprobada,1467.86
42751,547286,664,91,2026-04-24,1,Entrega tardía,Tienda,Rechazada,28.17
42752,947951,86,61,2025-08-13,3,Error talla,Mobile,Aprobada,14955.42
42753,868941,381,10,2025-11-30,1,Producto defectuoso,Web,Pendiente,4720.2
42754,438163,2874,65,2026-04-01,1,Entrega tardía,Web,Rechazada,1578.45
42755,248167,4316,85,2026-02-22,1,Error talla,Tienda,Aprobada,4138.52
42756,736620,4819,88,2026-03-08,1,Error talla,Web,Rechazada,2232.34
42757,47179,2464,19,2026-04-13,1,Entrega tardía,Web,Rechazada,837.88
42758,217145,3357,129,2026-05-07,2,Producto incompleto,Tienda,Pendiente,487.94
42759,823910,4491,26,2026-05-17,3,Producto defectuoso,Mobile,Rechazada,4335.36
42760,807981,3860,110,2026-02-26,1,Producto defectuoso,Web,Rechazada,1847.85
42761,431732,527,5,2026-02-04,2,Entrega tardía,Mobile,Rechazada,1922.12
42762,904385,1050,88,2026-05-10,2,Error talla,Tienda,Pendiente,8971.5
42763,671921,827,116,2026-04-21,2,No era lo esperado,Mobile,Pendiente,605.42
42764,860636,4468,138,2026-01-28,2,Error talla,Mobile,Aprobada,2736.32
42765,274645,2036,88,2026-04-12,1,No era lo esperado,Tienda,Rechazada,3939.9
42766,65975,1722,131,2026-05-12,3,Producto defectuoso,Tienda,Pendiente,8820.96
42767,535986,1389,56,2026-04-16,1,Producto defectuoso,Mobile,Aprobada,4114.95
42768,857734,2686,62,2025-06-30,1,No era lo esperado,Mobile,Aprobada,88.99
42769,219878,739,20,2025-10-28,1,Producto defectuoso,Web,Pendiente,3609.01
42770,974832,274,86,2026-04-26,1,Producto incompleto,Web,Pendiente,3404.34
42771,273345,2821,40,2026-03-16,2,Producto incompleto,Mobile,Aprobada,3437.92
42772,60454,260,101,2026-03-16,3,Producto defectuoso,Mobile,Aprobada,809.04
42773,955045,3309,19,2026-05-13,1,No era lo esperado,Mobile,Pendiente,4946.81
42774,460976,705,85,2026-03-10,1,Producto incompleto,Web,Pendiente,3937.58
42775,96906,4697,8,2026-03-20,1,Error talla,Mobile,Pendiente,3349.87
42776,489661,3297,22,2025-11-08,2,Error talla,Mobile,Rechazada,5157.62
42777,306177,3856,102,2026-04-14,3,Error talla,Tienda,Pendiente,3925.2
42778,302717,274,104,2025-11-18,2,Error talla,Web,Pendiente,6808.68
42779,449700,4654,122,2026-03-15,1,Error talla,Mobile,Rechazada,2510.98
42780,984610,224,91,2026-04-09,3,Producto incompleto,Tienda,Pendiente,12867.63
42781,264998,80,120,2026-04-06,2,No era lo esperado,Tienda,Rechazada,6587.72
42782,590556,3047,150,2025-11-08,1,No era lo esperado,Web,Rechazada,389.54
42783,969106,3311,5,2026-04-20,3,Producto defectuoso,Mobile,Aprobada,6118.23
42784,410226,336,33,2026-03-27,1,No era lo esperado,Web,Pendiente,3843.95
42785,868586,862,119,2025-11-16,1,Error talla,Web,Pendiente,3111.81
42786,597919,632,67,2026-02-25,1,Error talla,Web,Pendiente,380.48
42787,347101,1346,45,2025-12-11,2,No era lo esperado,Web,Aprobada,3432.98
42788,508503,1394,18,2026-05-15,2,Producto incompleto,Tienda,Aprobada,8483.32
42789,547690,2855,124,2025-12-10,1,Producto incompleto,Mobile,Aprobada,4064.55
42790,957715,4380,85,2026-01-25,2,Producto defectuoso,Mobile,Aprobada,7822.66
42791,396506,4000,96,2026-04-13,1,Producto incompleto,Mobile,Rechazada,3359.21
42792,392269,3553,16,2025-09-19,1,No era lo esperado,Mobile,Rechazada,4944.13
42793,78599,3838,41,2026-03-14,2,Producto incompleto,Tienda,Rechazada,1725.4
42794,199995,452,122,2026-05-09,2,Producto defectuoso,Web,Aprobada,3952.26
42795,824751,1131,62,2026-05-12,1,No era lo esperado,Mobile,Aprobada,2800.47
42796,40931,2352,77,2026-03-29,5,No era lo esperado,Web,Rechazada,22521.65
42797,812220,3025,65,2026-02-24,1,Producto incompleto,Tienda,Aprobada,3084.82
42798,312479,2669,113,2026-03-20,1,Entrega tardía,Mobile,Rechazada,1976.67
42799,417000,3700,126,2026-05-05,1,Entrega tardía,Web,Aprobada,4270.08
42800,85081,1593,73,2026-04-02,1,Producto defectuoso,Tienda,Aprobada,1385.62
42801,482693,3611,138,2026-04-27,2,Error talla,Tienda,Pendiente,8962.68
42802,45573,3344,127,2026-03-20,1,Producto defectuoso,Web,Pendiente,943.6
42803,75530,4445,84,2026-04-17,1,Error talla,Tienda,Pendiente,775.32
42804,989796,3999,119,2025-10-25,1,Entrega tardía,Web,Aprobada,4974.23
42805,686561,233,13,2025-12-07,4,Producto incompleto,Web,Pendiente,8970.12
42806,812530,4102,88,2025-11-17,1,Producto defectuoso,Mobile,Aprobada,2094.01
42807,576583,372,79,2026-05-10,4,Producto defectuoso,Tienda,Pendiente,6138.68
42808,249514,668,23,2026-03-28,1,Entrega tardía,Web,Rechazada,11.43
42809,966432,1632,125,2025-10-02,4,Producto defectuoso,Web,Aprobada,10288.8
42810,988092,1966,118,2026-04-17,2,Error talla,Web,Rechazada,1879.76
42811,66996,4431,43,2026-01-25,2,Producto incompleto,Web,Rechazada,8478.0
42812,392993,1240,35,2025-09-29,2,No era lo esperado,Tienda,Rechazada,3355.38
42813,251850,1815,83,2025-11-11,1,Error talla,Web,Rechazada,3834.73
42814,431062,3981,25,2025-07-26,1,Error talla,Tienda,Rechazada,3066.01
42815,192059,1547,129,2026-03-06,2,Entrega tardía,Mobile,Rechazada,2965.16
42816,605810,3264,125,2026-04-08,3,Error talla,Web,Rechazada,11323.77
42817,664746,1729,11,2026-02-06,4,Producto incompleto,Mobile,Rechazada,5585.52
42818,973135,4019,145,2026-03-29,3,Error talla,Web,Rechazada,9683.58
42819,907603,1870,59,2025-11-08,1,Producto incompleto,Mobile,Aprobada,528.23
42820,339987,2414,93,2025-10-16,1,Entrega tardía,Tienda,Pendiente,3489.38
42821,570286,2633,117,2025-07-11,1,Entrega tardía,Tienda,Rechazada,4025.59
42822,923862,3479,16,2025-07-13,1,Producto incompleto,Mobile,Pendiente,2217.03
42823,86721,1777,61,2026-01-22,4,Producto incompleto,Tienda,Aprobada,3665.24
42824,650481,2713,67,2025-07-17,3,Producto incompleto,Web,Aprobada,3964.68
42825,343937,1976,57,2026-05-07,2,Entrega tardía,Web,Pendiente,6054.34
42826,637348,1396,13,2026-01-30,2,Entrega tardía,Tienda,Aprobada,7619.44
42827,960591,2284,147,2025-11-22,1,Error talla,Web,Pendiente,50.12
42828,191098,3197,61,2026-05-04,1,Producto incompleto,Tienda,Aprobada,3664.37
42829,966734,3275,41,2026-04-18,1,Producto defectuoso,Web,Rechazada,3550.81
42830,169999,850,130,2026-05-16,2,Entrega tardía,Tienda,Rechazada,1704.12
42831,324191,1934,27,2025-09-03,1,Producto incompleto,Web,Rechazada,2956.92
42832,207409,4025,124,2026-04-05,3,No era lo esperado,Mobile,Pendiente,3238.95
42833,449534,418,58,2026-01-04,3,Entrega tardía,Mobile,Rechazada,8136.39
42834,920747,1483,150,2026-03-02,1,Entrega tardía,Tienda,Pendiente,1168.32
42835,600168,914,107,2025-08-30,3,Producto incompleto,Tienda,Pendiente,2771.85
42836,175702,1829,109,2025-07-15,2,Entrega tardía,Web,Pendiente,8260.94
42837,399988,1285,14,2025-11-27,1,Error talla,Web,Rechazada,3146.1
